Country,State,Date,Confirmed,Recovered,Deaths
Afghanistan,Total,2020-01-23,0.0,0.0,0.0
Afghanistan,Total,2020-01-24,0.0,0.0,0.0
Afghanistan,Total,2020-01-25,0.0,0.0,0.0
Afghanistan,Total,2020-01-26,0.0,0.0,0.0
Afghanistan,Total,2020-01-27,0.0,0.0,0.0
Afghanistan,Total,2020-01-28,0.0,0.0,0.0
Afghanistan,Total,2020-01-29,0.0,0.0,0.0
Afghanistan,Total,2020-01-30,0.0,0.0,0.0
Afghanistan,Total,2020-01-31,0.0,0.0,0.0
Afghanistan,Total,2020-02-01,0.0,0.0,0.0
Afghanistan,Total,2020-02-02,0.0,0.0,0.0
Afghanistan,Total,2020-02-03,0.0,0.0,0.0
Afghanistan,Total,2020-02-04,0.0,0.0,0.0
Afghanistan,Total,2020-02-05,0.0,0.0,0.0
Afghanistan,Total,2020-02-06,0.0,0.0,0.0
Afghanistan,Total,2020-02-07,0.0,0.0,0.0
Afghanistan,Total,2020-02-08,0.0,0.0,0.0
Afghanistan,Total,2020-02-09,0.0,0.0,0.0
Afghanistan,Total,2020-02-10,0.0,0.0,0.0
Afghanistan,Total,2020-02-11,0.0,0.0,0.0
Afghanistan,Total,2020-02-12,0.0,0.0,0.0
Afghanistan,Total,2020-02-13,0.0,0.0,0.0
Afghanistan,Total,2020-02-14,0.0,0.0,0.0
Afghanistan,Total,2020-02-15,0.0,0.0,0.0
Afghanistan,Total,2020-02-16,0.0,0.0,0.0
Afghanistan,Total,2020-02-17,0.0,0.0,0.0
Afghanistan,Total,2020-02-18,0.0,0.0,0.0
Afghanistan,Total,2020-02-19,0.0,0.0,0.0
Afghanistan,Total,2020-02-20,0.0,0.0,0.0
Afghanistan,Total,2020-02-21,0.0,0.0,0.0
Afghanistan,Total,2020-02-22,0.0,0.0,0.0
Afghanistan,Total,2020-02-23,0.0,0.0,0.0
Afghanistan,Total,2020-02-24,1.0,0.0,0.0
Afghanistan,Total,2020-02-25,0.0,0.0,0.0
Afghanistan,Total,2020-02-26,0.0,0.0,0.0
Afghanistan,Total,2020-02-27,0.0,0.0,0.0
Afghanistan,Total,2020-02-28,0.0,0.0,0.0
Afghanistan,Total,2020-02-29,0.0,0.0,0.0
Afghanistan,Total,2020-03-01,0.0,0.0,0.0
Afghanistan,Total,2020-03-02,0.0,0.0,0.0
Afghanistan,Total,2020-03-03,0.0,0.0,0.0
Afghanistan,Total,2020-03-04,0.0,0.0,0.0
Afghanistan,Total,2020-03-05,0.0,0.0,0.0
Afghanistan,Total,2020-03-06,0.0,0.0,0.0
Afghanistan,Total,2020-03-07,0.0,0.0,0.0
Afghanistan,Total,2020-03-08,3.0,0.0,0.0
Afghanistan,Total,2020-03-09,0.0,0.0,0.0
Afghanistan,Total,2020-03-10,1.0,0.0,0.0
Afghanistan,Total,2020-03-11,2.0,0.0,0.0
Afghanistan,Total,2020-03-12,0.0,0.0,0.0
Afghanistan,Total,2020-03-13,0.0,0.0,0.0
Afghanistan,Total,2020-03-14,4.0,0.0,0.0
Afghanistan,Total,2020-03-15,5.0,0.0,0.0
Afghanistan,Total,2020-03-16,5.0,1.0,0.0
Afghanistan,Total,2020-03-17,1.0,0.0,0.0
Afghanistan,Total,2020-03-18,0.0,0.0,0.0
Afghanistan,Total,2020-03-19,0.0,0.0,0.0
Afghanistan,Total,2020-03-20,2.0,0.0,0.0
Afghanistan,Total,2020-03-21,0.0,0.0,0.0
Afghanistan,Total,2020-03-22,16.0,0.0,1.0
Afghanistan,Total,2020-03-23,0.0,0.0,0.0
Afghanistan,Total,2020-03-24,34.0,0.0,0.0
Afghanistan,Total,2020-03-25,10.0,1.0,1.0
Afghanistan,Total,2020-03-26,10.0,0.0,2.0
Afghanistan,Total,2020-03-27,16.0,0.0,0.0
Afghanistan,Total,2020-03-28,0.0,0.0,0.0
Albania,Total,2020-01-23,0.0,0.0,0.0
Albania,Total,2020-01-24,0.0,0.0,0.0
Albania,Total,2020-01-25,0.0,0.0,0.0
Albania,Total,2020-01-26,0.0,0.0,0.0
Albania,Total,2020-01-27,0.0,0.0,0.0
Albania,Total,2020-01-28,0.0,0.0,0.0
Albania,Total,2020-01-29,0.0,0.0,0.0
Albania,Total,2020-01-30,0.0,0.0,0.0
Albania,Total,2020-01-31,0.0,0.0,0.0
Albania,Total,2020-02-01,0.0,0.0,0.0
Albania,Total,2020-02-02,0.0,0.0,0.0
Albania,Total,2020-02-03,0.0,0.0,0.0
Albania,Total,2020-02-04,0.0,0.0,0.0
Albania,Total,2020-02-05,0.0,0.0,0.0
Albania,Total,2020-02-06,0.0,0.0,0.0
Albania,Total,2020-02-07,0.0,0.0,0.0
Albania,Total,2020-02-08,0.0,0.0,0.0
Albania,Total,2020-02-09,0.0,0.0,0.0
Albania,Total,2020-02-10,0.0,0.0,0.0
Albania,Total,2020-02-11,0.0,0.0,0.0
Albania,Total,2020-02-12,0.0,0.0,0.0
Albania,Total,2020-02-13,0.0,0.0,0.0
Albania,Total,2020-02-14,0.0,0.0,0.0
Albania,Total,2020-02-15,0.0,0.0,0.0
Albania,Total,2020-02-16,0.0,0.0,0.0
Albania,Total,2020-02-17,0.0,0.0,0.0
Albania,Total,2020-02-18,0.0,0.0,0.0
Albania,Total,2020-02-19,0.0,0.0,0.0
Albania,Total,2020-02-20,0.0,0.0,0.0
Albania,Total,2020-02-21,0.0,0.0,0.0
Albania,Total,2020-02-22,0.0,0.0,0.0
Albania,Total,2020-02-23,0.0,0.0,0.0
Albania,Total,2020-02-24,0.0,0.0,0.0
Albania,Total,2020-02-25,0.0,0.0,0.0
Albania,Total,2020-02-26,0.0,0.0,0.0
Albania,Total,2020-02-27,0.0,0.0,0.0
Albania,Total,2020-02-28,0.0,0.0,0.0
Albania,Total,2020-02-29,0.0,0.0,0.0
Albania,Total,2020-03-01,0.0,0.0,0.0
Albania,Total,2020-03-02,0.0,0.0,0.0
Albania,Total,2020-03-03,0.0,0.0,0.0
Albania,Total,2020-03-04,0.0,0.0,0.0
Albania,Total,2020-03-05,0.0,0.0,0.0
Albania,Total,2020-03-06,0.0,0.0,0.0
Albania,Total,2020-03-07,0.0,0.0,0.0
Albania,Total,2020-03-08,0.0,0.0,0.0
Albania,Total,2020-03-09,2.0,0.0,0.0
Albania,Total,2020-03-10,8.0,0.0,0.0
Albania,Total,2020-03-11,2.0,0.0,1.0
Albania,Total,2020-03-12,11.0,0.0,0.0
Albania,Total,2020-03-13,10.0,0.0,0.0
Albania,Total,2020-03-14,5.0,0.0,0.0
Albania,Total,2020-03-15,4.0,0.0,0.0
Albania,Total,2020-03-16,9.0,0.0,0.0
Albania,Total,2020-03-17,4.0,0.0,0.0
Albania,Total,2020-03-18,4.0,0.0,1.0
Albania,Total,2020-03-19,5.0,0.0,0.0
Albania,Total,2020-03-20,6.0,0.0,0.0
Albania,Total,2020-03-21,6.0,2.0,0.0
Albania,Total,2020-03-22,13.0,0.0,0.0
Albania,Total,2020-03-23,15.0,0.0,2.0
Albania,Total,2020-03-24,19.0,8.0,1.0
Albania,Total,2020-03-25,23.0,7.0,0.0
Albania,Total,2020-03-26,28.0,0.0,1.0
Albania,Total,2020-03-27,12.0,14.0,2.0
Albania,Total,2020-03-28,11.0,0.0,2.0
Algeria,Total,2020-01-23,0.0,0.0,0.0
Algeria,Total,2020-01-24,0.0,0.0,0.0
Algeria,Total,2020-01-25,0.0,0.0,0.0
Algeria,Total,2020-01-26,0.0,0.0,0.0
Algeria,Total,2020-01-27,0.0,0.0,0.0
Algeria,Total,2020-01-28,0.0,0.0,0.0
Algeria,Total,2020-01-29,0.0,0.0,0.0
Algeria,Total,2020-01-30,0.0,0.0,0.0
Algeria,Total,2020-01-31,0.0,0.0,0.0
Algeria,Total,2020-02-01,0.0,0.0,0.0
Algeria,Total,2020-02-02,0.0,0.0,0.0
Algeria,Total,2020-02-03,0.0,0.0,0.0
Algeria,Total,2020-02-04,0.0,0.0,0.0
Algeria,Total,2020-02-05,0.0,0.0,0.0
Algeria,Total,2020-02-06,0.0,0.0,0.0
Algeria,Total,2020-02-07,0.0,0.0,0.0
Algeria,Total,2020-02-08,0.0,0.0,0.0
Algeria,Total,2020-02-09,0.0,0.0,0.0
Algeria,Total,2020-02-10,0.0,0.0,0.0
Algeria,Total,2020-02-11,0.0,0.0,0.0
Algeria,Total,2020-02-12,0.0,0.0,0.0
Algeria,Total,2020-02-13,0.0,0.0,0.0
Algeria,Total,2020-02-14,0.0,0.0,0.0
Algeria,Total,2020-02-15,0.0,0.0,0.0
Algeria,Total,2020-02-16,0.0,0.0,0.0
Algeria,Total,2020-02-17,0.0,0.0,0.0
Algeria,Total,2020-02-18,0.0,0.0,0.0
Algeria,Total,2020-02-19,0.0,0.0,0.0
Algeria,Total,2020-02-20,0.0,0.0,0.0
Algeria,Total,2020-02-21,0.0,0.0,0.0
Algeria,Total,2020-02-22,0.0,0.0,0.0
Algeria,Total,2020-02-23,0.0,0.0,0.0
Algeria,Total,2020-02-24,0.0,0.0,0.0
Algeria,Total,2020-02-25,1.0,0.0,0.0
Algeria,Total,2020-02-26,0.0,0.0,0.0
Algeria,Total,2020-02-27,0.0,0.0,0.0
Algeria,Total,2020-02-28,0.0,0.0,0.0
Algeria,Total,2020-02-29,0.0,0.0,0.0
Algeria,Total,2020-03-01,0.0,0.0,0.0
Algeria,Total,2020-03-02,2.0,0.0,0.0
Algeria,Total,2020-03-03,2.0,0.0,0.0
Algeria,Total,2020-03-04,7.0,0.0,0.0
Algeria,Total,2020-03-05,0.0,0.0,0.0
Algeria,Total,2020-03-06,5.0,0.0,0.0
Algeria,Total,2020-03-07,0.0,0.0,0.0
Algeria,Total,2020-03-08,2.0,0.0,0.0
Algeria,Total,2020-03-09,1.0,0.0,0.0
Algeria,Total,2020-03-10,0.0,0.0,0.0
Algeria,Total,2020-03-11,0.0,0.0,0.0
Algeria,Total,2020-03-12,4.0,8.0,1.0
Algeria,Total,2020-03-13,2.0,0.0,1.0
Algeria,Total,2020-03-14,11.0,4.0,1.0
Algeria,Total,2020-03-15,11.0,0.0,1.0
Algeria,Total,2020-03-16,6.0,0.0,0.0
Algeria,Total,2020-03-17,6.0,0.0,0.0
Algeria,Total,2020-03-18,14.0,0.0,3.0
Algeria,Total,2020-03-19,13.0,20.0,2.0
Algeria,Total,2020-03-20,3.0,0.0,2.0
Algeria,Total,2020-03-21,49.0,0.0,4.0
Algeria,Total,2020-03-22,62.0,33.0,2.0
Algeria,Total,2020-03-23,29.0,0.0,0.0
Algeria,Total,2020-03-25,38.0,41.0,2.0
Algeria,Total,2020-03-27,42.0,0.0,1.0
Algeria,Total,2020-03-28,45.0,2.0,3.0
Andorra,Total,2020-01-23,0.0,0.0,0.0
Andorra,Total,2020-01-24,0.0,0.0,0.0
Andorra,Total,2020-01-25,0.0,0.0,0.0
Andorra,Total,2020-01-26,0.0,0.0,0.0
Andorra,Total,2020-01-27,0.0,0.0,0.0
Andorra,Total,2020-01-28,0.0,0.0,0.0
Andorra,Total,2020-01-29,0.0,0.0,0.0
Andorra,Total,2020-01-30,0.0,0.0,0.0
Andorra,Total,2020-01-31,0.0,0.0,0.0
Andorra,Total,2020-02-01,0.0,0.0,0.0
Andorra,Total,2020-02-02,0.0,0.0,0.0
Andorra,Total,2020-02-03,0.0,0.0,0.0
Andorra,Total,2020-02-04,0.0,0.0,0.0
Andorra,Total,2020-02-05,0.0,0.0,0.0
Andorra,Total,2020-02-06,0.0,0.0,0.0
Andorra,Total,2020-02-07,0.0,0.0,0.0
Andorra,Total,2020-02-08,0.0,0.0,0.0
Andorra,Total,2020-02-09,0.0,0.0,0.0
Andorra,Total,2020-02-10,0.0,0.0,0.0
Andorra,Total,2020-02-11,0.0,0.0,0.0
Andorra,Total,2020-02-12,0.0,0.0,0.0
Andorra,Total,2020-02-13,0.0,0.0,0.0
Andorra,Total,2020-02-14,0.0,0.0,0.0
Andorra,Total,2020-02-15,0.0,0.0,0.0
Andorra,Total,2020-02-16,0.0,0.0,0.0
Andorra,Total,2020-02-17,0.0,0.0,0.0
Andorra,Total,2020-02-18,0.0,0.0,0.0
Andorra,Total,2020-02-19,0.0,0.0,0.0
Andorra,Total,2020-02-20,0.0,0.0,0.0
Andorra,Total,2020-02-21,0.0,0.0,0.0
Andorra,Total,2020-02-22,0.0,0.0,0.0
Andorra,Total,2020-02-23,0.0,0.0,0.0
Andorra,Total,2020-02-24,0.0,0.0,0.0
Andorra,Total,2020-02-25,0.0,0.0,0.0
Andorra,Total,2020-02-26,0.0,0.0,0.0
Andorra,Total,2020-02-27,0.0,0.0,0.0
Andorra,Total,2020-02-28,0.0,0.0,0.0
Andorra,Total,2020-02-29,0.0,0.0,0.0
Andorra,Total,2020-03-01,0.0,0.0,0.0
Andorra,Total,2020-03-02,1.0,0.0,0.0
Andorra,Total,2020-03-03,0.0,0.0,0.0
Andorra,Total,2020-03-04,0.0,0.0,0.0
Andorra,Total,2020-03-05,0.0,0.0,0.0
Andorra,Total,2020-03-06,0.0,0.0,0.0
Andorra,Total,2020-03-07,0.0,0.0,0.0
Andorra,Total,2020-03-08,0.0,0.0,0.0
Andorra,Total,2020-03-09,0.0,0.0,0.0
Andorra,Total,2020-03-10,0.0,0.0,0.0
Andorra,Total,2020-03-11,0.0,0.0,0.0
Andorra,Total,2020-03-12,0.0,1.0,0.0
Andorra,Total,2020-03-14,0.0,1.0,0.0
Andorra,Total,2020-03-15,0.0,0.0,0.0
Andorra,Total,2020-03-16,1.0,0.0,0.0
Andorra,Total,2020-03-17,37.0,0.0,0.0
Andorra,Total,2020-03-18,0.0,0.0,0.0
Andorra,Total,2020-03-19,14.0,0.0,0.0
Andorra,Total,2020-03-20,22.0,0.0,0.0
Andorra,Total,2020-03-21,13.0,0.0,0.0
Andorra,Total,2020-03-22,25.0,0.0,1.0
Andorra,Total,2020-03-23,20.0,0.0,0.0
Andorra,Total,2020-03-24,31.0,0.0,0.0
Andorra,Total,2020-03-25,24.0,0.0,0.0
Andorra,Total,2020-03-26,36.0,0.0,2.0
Andorra,Total,2020-03-27,43.0,0.0,0.0
Andorra,Total,2020-03-28,41.0,0.0,0.0
Angola,Total,2020-01-23,0.0,0.0,0.0
Angola,Total,2020-01-24,0.0,0.0,0.0
Angola,Total,2020-01-25,0.0,0.0,0.0
Angola,Total,2020-01-26,0.0,0.0,0.0
Angola,Total,2020-01-27,0.0,0.0,0.0
Angola,Total,2020-01-28,0.0,0.0,0.0
Angola,Total,2020-01-29,0.0,0.0,0.0
Angola,Total,2020-01-30,0.0,0.0,0.0
Angola,Total,2020-01-31,0.0,0.0,0.0
Angola,Total,2020-02-01,0.0,0.0,0.0
Angola,Total,2020-02-02,0.0,0.0,0.0
Angola,Total,2020-02-03,0.0,0.0,0.0
Angola,Total,2020-02-04,0.0,0.0,0.0
Angola,Total,2020-02-05,0.0,0.0,0.0
Angola,Total,2020-02-06,0.0,0.0,0.0
Angola,Total,2020-02-07,0.0,0.0,0.0
Angola,Total,2020-02-08,0.0,0.0,0.0
Angola,Total,2020-02-09,0.0,0.0,0.0
Angola,Total,2020-02-10,0.0,0.0,0.0
Angola,Total,2020-02-11,0.0,0.0,0.0
Angola,Total,2020-02-12,0.0,0.0,0.0
Angola,Total,2020-02-13,0.0,0.0,0.0
Angola,Total,2020-02-14,0.0,0.0,0.0
Angola,Total,2020-02-15,0.0,0.0,0.0
Angola,Total,2020-02-16,0.0,0.0,0.0
Angola,Total,2020-02-17,0.0,0.0,0.0
Angola,Total,2020-02-18,0.0,0.0,0.0
Angola,Total,2020-02-19,0.0,0.0,0.0
Angola,Total,2020-02-20,0.0,0.0,0.0
Angola,Total,2020-02-21,0.0,0.0,0.0
Angola,Total,2020-02-22,0.0,0.0,0.0
Angola,Total,2020-02-23,0.0,0.0,0.0
Angola,Total,2020-02-24,0.0,0.0,0.0
Angola,Total,2020-02-25,0.0,0.0,0.0
Angola,Total,2020-02-26,0.0,0.0,0.0
Angola,Total,2020-02-27,0.0,0.0,0.0
Angola,Total,2020-02-28,0.0,0.0,0.0
Angola,Total,2020-02-29,0.0,0.0,0.0
Angola,Total,2020-03-01,0.0,0.0,0.0
Angola,Total,2020-03-02,0.0,0.0,0.0
Angola,Total,2020-03-03,0.0,0.0,0.0
Angola,Total,2020-03-04,0.0,0.0,0.0
Angola,Total,2020-03-05,0.0,0.0,0.0
Angola,Total,2020-03-06,0.0,0.0,0.0
Angola,Total,2020-03-07,0.0,0.0,0.0
Angola,Total,2020-03-08,0.0,0.0,0.0
Angola,Total,2020-03-09,0.0,0.0,0.0
Angola,Total,2020-03-10,0.0,0.0,0.0
Angola,Total,2020-03-11,0.0,0.0,0.0
Angola,Total,2020-03-12,0.0,0.0,0.0
Angola,Total,2020-03-13,0.0,0.0,0.0
Angola,Total,2020-03-14,0.0,0.0,0.0
Angola,Total,2020-03-15,0.0,0.0,0.0
Angola,Total,2020-03-16,0.0,0.0,0.0
Angola,Total,2020-03-17,0.0,0.0,0.0
Angola,Total,2020-03-18,0.0,0.0,0.0
Angola,Total,2020-03-19,0.0,0.0,0.0
Angola,Total,2020-03-20,1.0,0.0,0.0
Angola,Total,2020-03-21,1.0,0.0,0.0
Angola,Total,2020-03-22,0.0,0.0,0.0
Angola,Total,2020-03-23,1.0,0.0,0.0
Angola,Total,2020-03-24,0.0,0.0,0.0
Angola,Total,2020-03-25,0.0,0.0,0.0
Angola,Total,2020-03-26,1.0,0.0,0.0
Angola,Total,2020-03-27,0.0,0.0,0.0
Angola,Total,2020-03-28,1.0,0.0,0.0
Antigua and Barbuda,Total,2020-01-23,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-01-24,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-01-25,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-01-26,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-01-27,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-01-28,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-01-29,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-01-30,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-01-31,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-01,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-02,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-03,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-04,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-05,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-06,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-07,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-08,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-09,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-10,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-11,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-12,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-13,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-14,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-15,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-16,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-17,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-18,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-19,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-20,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-21,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-22,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-23,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-24,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-25,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-26,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-27,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-28,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-02-29,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-01,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-02,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-03,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-04,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-05,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-06,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-07,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-08,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-09,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-10,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-11,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-12,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-13,1.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-14,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-15,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-16,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-17,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-18,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-19,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-20,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-21,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-22,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-23,2.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-24,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-25,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-26,4.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-27,0.0,0.0,0.0
Antigua and Barbuda,Total,2020-03-28,0.0,0.0,0.0
Argentina,Total,2020-01-23,0.0,0.0,0.0
Argentina,Total,2020-01-24,0.0,0.0,0.0
Argentina,Total,2020-01-25,0.0,0.0,0.0
Argentina,Total,2020-01-26,0.0,0.0,0.0
Argentina,Total,2020-01-27,0.0,0.0,0.0
Argentina,Total,2020-01-28,0.0,0.0,0.0
Argentina,Total,2020-01-29,0.0,0.0,0.0
Argentina,Total,2020-01-30,0.0,0.0,0.0
Argentina,Total,2020-01-31,0.0,0.0,0.0
Argentina,Total,2020-02-01,0.0,0.0,0.0
Argentina,Total,2020-02-02,0.0,0.0,0.0
Argentina,Total,2020-02-03,0.0,0.0,0.0
Argentina,Total,2020-02-04,0.0,0.0,0.0
Argentina,Total,2020-02-05,0.0,0.0,0.0
Argentina,Total,2020-02-06,0.0,0.0,0.0
Argentina,Total,2020-02-07,0.0,0.0,0.0
Argentina,Total,2020-02-08,0.0,0.0,0.0
Argentina,Total,2020-02-09,0.0,0.0,0.0
Argentina,Total,2020-02-10,0.0,0.0,0.0
Argentina,Total,2020-02-11,0.0,0.0,0.0
Argentina,Total,2020-02-12,0.0,0.0,0.0
Argentina,Total,2020-02-13,0.0,0.0,0.0
Argentina,Total,2020-02-14,0.0,0.0,0.0
Argentina,Total,2020-02-15,0.0,0.0,0.0
Argentina,Total,2020-02-16,0.0,0.0,0.0
Argentina,Total,2020-02-17,0.0,0.0,0.0
Argentina,Total,2020-02-18,0.0,0.0,0.0
Argentina,Total,2020-02-19,0.0,0.0,0.0
Argentina,Total,2020-02-20,0.0,0.0,0.0
Argentina,Total,2020-02-21,0.0,0.0,0.0
Argentina,Total,2020-02-22,0.0,0.0,0.0
Argentina,Total,2020-02-23,0.0,0.0,0.0
Argentina,Total,2020-02-24,0.0,0.0,0.0
Argentina,Total,2020-02-25,0.0,0.0,0.0
Argentina,Total,2020-02-26,0.0,0.0,0.0
Argentina,Total,2020-02-27,0.0,0.0,0.0
Argentina,Total,2020-02-28,0.0,0.0,0.0
Argentina,Total,2020-02-29,0.0,0.0,0.0
Argentina,Total,2020-03-01,0.0,0.0,0.0
Argentina,Total,2020-03-02,0.0,0.0,0.0
Argentina,Total,2020-03-03,1.0,0.0,0.0
Argentina,Total,2020-03-04,0.0,0.0,0.0
Argentina,Total,2020-03-05,0.0,0.0,0.0
Argentina,Total,2020-03-06,1.0,0.0,0.0
Argentina,Total,2020-03-07,6.0,0.0,0.0
Argentina,Total,2020-03-08,4.0,0.0,1.0
Argentina,Total,2020-03-09,0.0,0.0,0.0
Argentina,Total,2020-03-10,5.0,0.0,0.0
Argentina,Total,2020-03-11,2.0,0.0,0.0
Argentina,Total,2020-03-12,0.0,0.0,0.0
Argentina,Total,2020-03-13,12.0,0.0,1.0
Argentina,Total,2020-03-14,3.0,1.0,0.0
Argentina,Total,2020-03-15,11.0,0.0,0.0
Argentina,Total,2020-03-16,11.0,0.0,0.0
Argentina,Total,2020-03-17,12.0,2.0,0.0
Argentina,Total,2020-03-18,11.0,0.0,0.0
Argentina,Total,2020-03-19,18.0,0.0,1.0
Argentina,Total,2020-03-20,31.0,0.0,0.0
Argentina,Total,2020-03-21,30.0,0.0,1.0
Argentina,Total,2020-03-22,108.0,0.0,0.0
Argentina,Total,2020-03-23,35.0,0.0,0.0
Argentina,Total,2020-03-24,86.0,49.0,2.0
Argentina,Total,2020-03-25,0.0,0.0,2.0
Argentina,Total,2020-03-26,115.0,11.0,1.0
Argentina,Total,2020-03-27,87.0,9.0,4.0
Argentina,Total,2020-03-28,101.0,0.0,5.0
Armenia,Total,2020-01-23,0.0,0.0,0.0
Armenia,Total,2020-01-24,0.0,0.0,0.0
Armenia,Total,2020-01-25,0.0,0.0,0.0
Armenia,Total,2020-01-26,0.0,0.0,0.0
Armenia,Total,2020-01-27,0.0,0.0,0.0
Armenia,Total,2020-01-28,0.0,0.0,0.0
Armenia,Total,2020-01-29,0.0,0.0,0.0
Armenia,Total,2020-01-30,0.0,0.0,0.0
Armenia,Total,2020-01-31,0.0,0.0,0.0
Armenia,Total,2020-02-01,0.0,0.0,0.0
Armenia,Total,2020-02-02,0.0,0.0,0.0
Armenia,Total,2020-02-03,0.0,0.0,0.0
Armenia,Total,2020-02-04,0.0,0.0,0.0
Armenia,Total,2020-02-05,0.0,0.0,0.0
Armenia,Total,2020-02-06,0.0,0.0,0.0
Armenia,Total,2020-02-07,0.0,0.0,0.0
Armenia,Total,2020-02-08,0.0,0.0,0.0
Armenia,Total,2020-02-09,0.0,0.0,0.0
Armenia,Total,2020-02-10,0.0,0.0,0.0
Armenia,Total,2020-02-11,0.0,0.0,0.0
Armenia,Total,2020-02-12,0.0,0.0,0.0
Armenia,Total,2020-02-13,0.0,0.0,0.0
Armenia,Total,2020-02-14,0.0,0.0,0.0
Armenia,Total,2020-02-15,0.0,0.0,0.0
Armenia,Total,2020-02-16,0.0,0.0,0.0
Armenia,Total,2020-02-17,0.0,0.0,0.0
Armenia,Total,2020-02-18,0.0,0.0,0.0
Armenia,Total,2020-02-19,0.0,0.0,0.0
Armenia,Total,2020-02-20,0.0,0.0,0.0
Armenia,Total,2020-02-21,0.0,0.0,0.0
Armenia,Total,2020-02-22,0.0,0.0,0.0
Armenia,Total,2020-02-23,0.0,0.0,0.0
Armenia,Total,2020-02-24,0.0,0.0,0.0
Armenia,Total,2020-02-25,0.0,0.0,0.0
Armenia,Total,2020-02-26,0.0,0.0,0.0
Armenia,Total,2020-02-27,0.0,0.0,0.0
Armenia,Total,2020-02-28,0.0,0.0,0.0
Armenia,Total,2020-02-29,0.0,0.0,0.0
Armenia,Total,2020-03-01,1.0,0.0,0.0
Armenia,Total,2020-03-02,0.0,0.0,0.0
Armenia,Total,2020-03-03,0.0,0.0,0.0
Armenia,Total,2020-03-04,0.0,0.0,0.0
Armenia,Total,2020-03-05,0.0,0.0,0.0
